wall_time,ros_time,field.x,field.y,field.z
112.497317,18.801000000,256.500000000,640.000000000,1.000000000
113.054901,18.850000000,256.500000000,640.000000000,1.000000000
113.695488,18.929000000,255.500000000,640.000000000,1.000000000
114.318661,19.033000000,259.000000000,640.000000000,1.000000000
114.870887,19.091000000,258.500000000,640.000000000,1.000000000
115.465952,19.170000000,255.500000000,640.000000000,1.000000000
116.063757,19.247000000,254.000000000,640.000000000,1.000000000
116.608364,19.293000000,257.000000000,640.000000000,1.000000000
117.257815,19.359000000,256.000000000,640.000000000,1.000000000
117.840542,19.407000000,254.500000000,640.000000000,1.000000000
118.399930,19.464000000,253.500000000,640.000000000,1.000000000
119.049573,19.533000000,253.500000000,640.000000000,1.000000000
119.619205,19.593000000,253.000000000,640.000000000,1.000000000
120.197417,19.639000000,253.000000000,640.000000000,1.000000000
120.844129,19.706000000,253.500000000,640.000000000,1.000000000
121.424578,19.753000000,253.500000000,640.000000000,1.000000000
122.018520,19.814000000,254.000000000,640.000000000,1.000000000
122.387441,19.863000000,253.500000000,640.000000000,1.000000000
123.238559,19.982000000,255.500000000,640.000000000,1.000000000
123.836813,20.028000000,257.000000000,640.000000000,1.000000000
124.252677,20.061000000,257.000000000,640.000000000,1.000000000
124.889599,20.145000000,257.500000000,640.000000000,1.000000000
125.469002,20.219000000,257.500000000,640.000000000,1.000000000
126.092372,20.297000000,258.000000000,640.000000000,1.000000000
126.700433,20.368000000,257.500000000,640.000000000,1.000000000
127.293039,20.424000000,256.000000000,640.000000000,1.000000000
127.873531,20.486000000,258.500000000,640.000000000,1.000000000
128.454798,20.543000000,258.500000000,640.000000000,1.000000000
129.025967,20.603000000,261.000000000,640.000000000,1.000000000
129.588030,20.674000000,261.500000000,640.000000000,1.000000000
130.333878,20.749000000,260.500000000,640.000000000,1.000000000
130.918101,20.795000000,261.000000000,640.000000000,1.000000000
131.529722,20.848000000,261.000000000,640.000000000,1.000000000
132.124421,20.899000000,263.000000000,640.000000000,1.000000000
132.720653,20.947000000,263.500000000,640.000000000,1.000000000
133.349802,20.992000000,265.000000000,640.000000000,1.000000000
