wall_time,ros_time
6.133477,7.550000000
6.139905,7.551000000
6.139958,7.552000000
6.172143,7.553000000
6.175889,7.554000000
6.221470,7.555000000
6.221528,7.556000000
6.232911,7.557000000
6.232964,7.558000000
6.240703,7.559000000
6.248400,7.560000000
6.248450,7.561000000
6.261145,7.562000000
6.261193,7.563000000
6.278219,7.564000000
6.278282,7.565000000
6.278294,7.566000000
6.278363,7.567000000
6.279065,7.568000000
6.292675,7.569000000
6.292736,7.570000000
6.292746,7.571000000
6.292755,7.572000000
6.313944,7.573000000
6.314002,7.574000000
6.314033,7.575000000
6.336667,7.576000000
6.336746,7.577000000
6.379488,7.578000000
6.390874,7.579000000
6.400878,7.580000000
6.400937,7.581000000
6.407215,7.582000000
6.433382,7.583000000
6.433433,7.584000000
6.465007,7.585000000
6.472705,7.586000000
6.485185,7.587000000
6.485237,7.588000000
6.490940,7.589000000
6.490988,7.590000000
6.490998,7.591000000
6.523475,7.592000000
6.523537,7.593000000
6.523548,7.594000000
6.523558,7.595000000
6.574773,7.596000000
6.591240,7.597000000
6.610884,7.598000000
6.621500,7.599000000
6.634398,7.600000000
6.640986,7.601000000
6.648942,7.602000000
6.656955,7.603000000
6.660794,7.604000000
6.668270,7.605000000
6.681238,7.606000000
6.685721,7.607000000
6.689297,7.608000000
6.689759,7.609000000
6.699596,7.610000000
6.707043,7.611000000
6.707089,7.612000000
6.708511,7.613000000
6.723667,7.614000000
6.728986,7.615000000
6.737542,7.616000000
6.757718,7.617000000
6.757775,7.618000000
6.757786,7.619000000
6.798035,7.620000000
6.804579,7.621000000
6.805024,7.622000000
6.805062,7.623000000
6.816666,7.624000000
6.816739,7.625000000
6.816750,7.626000000
6.816788,7.627000000
6.831949,7.628000000
6.842662,7.629000000
6.842728,7.630000000
6.842740,7.631000000
6.849041,7.632000000
6.849393,7.633000000
6.849436,7.634000000
6.849446,7.635000000
6.860583,7.636000000
6.860667,7.637000000
6.860677,7.638000000
6.894885,7.639000000
6.894944,7.640000000
6.894974,7.641000000
6.913012,7.642000000
6.915214,7.643000000
6.922137,7.644000000
6.929456,7.645000000
6.965593,7.646000000
6.969612,7.647000000
7.001456,7.648000000
7.035485,7.649000000
7.035535,7.650000000
7.054071,7.651000000
7.054117,7.652000000
7.069614,7.653000000
7.069659,7.654000000
7.076188,7.655000000
7.083634,7.656000000
7.099452,7.657000000
7.099510,7.658000000
7.099520,7.659000000
7.099529,7.660000000
7.104183,7.661000000
7.104231,7.662000000
7.104241,7.663000000
7.105958,7.664000000
7.114326,7.665000000
7.114382,7.666000000
7.114416,7.667000000
7.114426,7.668000000
7.117860,7.669000000
7.118147,7.670000000
7.126584,7.671000000
7.126626,7.672000000
7.131279,7.673000000
7.131324,7.674000000
7.131351,7.675000000
7.138621,7.676000000
7.138695,7.677000000
7.138705,7.678000000
7.138734,7.679000000
7.145149,7.680000000
7.155513,7.681000000
7.156366,7.682000000
7.178569,7.683000000
7.178621,7.684000000
7.189163,7.685000000
7.195692,7.686000000
7.209463,7.687000000
7.218429,7.688000000
7.244076,7.689000000
7.262147,7.690000000
7.276956,7.691000000
7.290287,7.692000000
7.326313,7.693000000
7.328594,7.694000000
7.338493,7.695000000
7.349862,7.696000000
7.359379,7.697000000
7.363914,7.698000000
7.370583,7.699000000
7.374393,7.700000000
7.392305,7.701000000
7.414773,7.702000000
7.418445,7.703000000
7.467754,7.704000000
7.478739,7.705000000
7.478883,7.706000000
7.495127,7.707000000
7.513830,7.708000000
7.513895,7.709000000
7.519287,7.710000000
7.530593,7.711000000
7.538705,7.712000000
7.562814,7.713000000
7.563609,7.714000000
7.571903,7.715000000
7.577786,7.716000000
7.591098,7.717000000
7.617749,7.718000000
7.635380,7.719000000
7.640720,7.720000000
7.648248,7.721000000
7.662891,7.722000000
7.670937,7.723000000
7.683235,7.724000000
7.695916,7.725000000
7.708468,7.726000000
7.708617,7.727000000
7.715230,7.728000000
7.715335,7.729000000
7.715382,7.730000000
7.749868,7.731000000
7.762156,7.732000000
7.764691,7.733000000
7.767152,7.734000000
7.775931,7.735000000
7.811169,7.736000000
7.814079,7.737000000
7.820582,7.738000000
7.824046,7.739000000
7.828515,7.740000000
7.830723,7.741000000
7.839669,7.742000000
7.862566,7.743000000
7.873847,7.744000000
7.881349,7.745000000
7.889575,7.746000000
