wall_time,ros_time,field.x,field.y,field.z
222.932758,30.752000000,306.500000000,640.000000000,1.000000000
223.569460,30.803000000,307.500000000,640.000000000,1.000000000
224.095097,30.845000000,307.500000000,640.000000000,1.000000000
224.764639,30.918000000,306.500000000,640.000000000,1.000000000
225.536821,31.000000000,305.500000000,640.000000000,1.000000000
226.164957,31.046000000,305.500000000,640.000000000,1.000000000
226.793347,31.095000000,305.000000000,640.000000000,1.000000000
227.347239,31.160000000,305.000000000,640.000000000,1.000000000
227.949764,31.219000000,305.500000000,640.000000000,1.000000000
228.573929,31.297000000,307.000000000,640.000000000,1.000000000
229.235921,31.354000000,310.000000000,640.000000000,1.000000000
229.903462,31.419000000,310.000000000,640.000000000,1.000000000
230.506514,31.491000000,309.500000000,640.000000000,1.000000000
231.167307,31.552000000,308.500000000,640.000000000,1.000000000
231.790077,31.609000000,307.500000000,640.000000000,1.000000000
232.420783,31.662000000,307.000000000,640.000000000,1.000000000
233.095100,31.759000000,306.500000000,640.000000000,1.000000000
233.705983,31.836000000,306.500000000,640.000000000,1.000000000
234.365072,31.936000000,305.000000000,640.000000000,1.000000000
234.983742,32.029000000,305.000000000,640.000000000,1.000000000
235.505303,32.111000000,304.500000000,640.000000000,1.000000000
236.144901,32.181000000,305.500000000,640.000000000,1.000000000
236.806082,32.261000000,307.000000000,640.000000000,1.000000000
237.426122,32.346000000,309.000000000,640.000000000,1.000000000
237.960445,32.389000000,310.500000000,640.000000000,1.000000000
238.603139,32.442000000,310.000000000,640.000000000,1.000000000
239.251092,32.503000000,309.500000000,640.000000000,1.000000000
239.889160,32.590000000,309.000000000,640.000000000,1.000000000
240.489865,32.653000000,308.500000000,640.000000000,1.000000000
240.918832,32.685000000,308.500000000,640.000000000,1.000000000
241.470828,32.731000000,308.500000000,640.000000000,1.000000000
242.049934,32.800000000,308.500000000,640.000000000,1.000000000
242.612811,32.868000000,308.000000000,640.000000000,1.000000000
243.268056,32.943000000,307.500000000,640.000000000,1.000000000
243.843004,33.007000000,307.500000000,640.000000000,1.000000000
244.475514,33.071000000,308.000000000,640.000000000,1.000000000
245.061750,33.132000000,307.500000000,640.000000000,1.000000000
245.663480,33.205000000,307.500000000,640.000000000,1.000000000
246.227712,33.261000000,307.000000000,640.000000000,1.000000000
246.873961,33.324000000,307.000000000,640.000000000,1.000000000
247.427225,33.375000000,306.500000000,640.000000000,1.000000000
248.096759,33.444000000,306.500000000,640.000000000,1.000000000
248.774189,33.516000000,305.500000000,640.000000000,1.000000000
249.455613,33.582000000,306.000000000,640.000000000,1.000000000
250.056873,33.660000000,306.000000000,640.000000000,1.000000000
250.670310,33.729000000,305.500000000,640.000000000,1.000000000
251.300422,33.801000000,306.500000000,640.000000000,1.000000000
251.887602,33.857000000,306.000000000,640.000000000,1.000000000
252.391202,33.893000000,307.500000000,640.000000000,1.000000000
252.956402,33.938000000,307.500000000,640.000000000,1.000000000
253.479994,33.978000000,308.000000000,640.000000000,1.000000000
254.120406,34.047000000,307.500000000,640.000000000,1.000000000
254.738550,34.102000000,307.000000000,640.000000000,1.000000000
255.457401,34.168000000,307.500000000,640.000000000,1.000000000
256.014070,34.221000000,307.000000000,640.000000000,1.000000000
256.502542,34.252000000,307.500000000,640.000000000,1.000000000
257.016828,34.286000000,309.000000000,640.000000000,1.000000000
257.629719,34.342000000,308.000000000,640.000000000,1.000000000
258.320233,34.418000000,312.500000000,640.000000000,1.000000000
258.985914,34.480000000,311.000000000,640.000000000,1.000000000
259.508250,34.528000000,308.500000000,640.000000000,1.000000000
260.106027,34.577000000,302.000000000,640.000000000,1.000000000
260.648689,34.623000000,339.500000000,640.000000000,1.000000000
261.270775,34.677000000,326.500000000,640.000000000,1.000000000
261.878417,34.734000000,340.000000000,640.000000000,1.000000000
262.480001,34.802000000,326.500000000,640.000000000,1.000000000
263.061179,34.849000000,332.500000000,640.000000000,1.000000000
263.615608,34.886000000,344.000000000,640.000000000,1.000000000
264.281685,34.948000000,358.000000000,640.000000000,1.000000000
264.934163,35.007000000,364.500000000,640.000000000,1.000000000
265.567363,35.077000000,362.000000000,640.000000000,1.000000000
266.284974,35.184000000,368.000000000,640.000000000,1.000000000
266.945269,35.256000000,372.000000000,640.000000000,1.000000000
267.515701,35.306000000,384.000000000,640.000000000,1.000000000
268.112431,35.390000000,389.000000000,640.000000000,1.000000000
268.825701,35.479000000,394.000000000,640.000000000,1.000000000
269.388117,35.528000000,395.500000000,640.000000000,1.000000000
270.025013,35.598000000,398.500000000,640.000000000,1.000000000
270.626054,35.648000000,399.000000000,640.000000000,1.000000000
271.276709,35.719000000,399.500000000,640.000000000,1.000000000
271.926311,35.786000000,401.500000000,640.000000000,1.000000000
272.544146,35.855000000,400.500000000,640.000000000,1.000000000
273.124593,35.934000000,399.500000000,640.000000000,1.000000000
273.643398,35.977000000,398.000000000,640.000000000,1.000000000
274.167220,36.038000000,395.500000000,640.000000000,1.000000000
274.882222,36.115000000,395.500000000,640.000000000,1.000000000
275.431476,36.177000000,395.500000000,640.000000000,1.000000000
276.087125,36.271000000,397.000000000,640.000000000,1.000000000
276.723240,36.343000000,397.000000000,640.000000000,1.000000000
277.303989,36.387000000,396.500000000,640.000000000,1.000000000
277.928619,36.438000000,395.500000000,640.000000000,1.000000000
