wall_time,ros_time,field.x,field.y,field.z
148.231814,22.493000000,304.500000000,640.000000000,1.000000000
148.761650,22.558000000,306.000000000,640.000000000,1.000000000
149.405939,22.681000000,307.000000000,640.000000000,1.000000000
149.965435,22.742000000,306.500000000,640.000000000,1.000000000
150.571950,22.797000000,306.500000000,640.000000000,1.000000000
151.126626,22.870000000,306.500000000,640.000000000,1.000000000
151.620017,22.909000000,306.500000000,640.000000000,1.000000000
152.221825,22.966000000,307.000000000,640.000000000,1.000000000
152.724694,23.014000000,307.000000000,640.000000000,1.000000000
153.383643,23.086000000,307.500000000,640.000000000,1.000000000
154.014003,23.158000000,307.500000000,640.000000000,1.000000000
154.562098,23.214000000,307.500000000,640.000000000,1.000000000
155.193052,23.290000000,307.500000000,640.000000000,1.000000000
155.839251,23.403000000,307.500000000,640.000000000,1.000000000
156.327294,23.444000000,308.000000000,640.000000000,1.000000000
156.944640,23.541000000,307.500000000,640.000000000,1.000000000
157.491980,23.583000000,308.000000000,640.000000000,1.000000000
158.066344,23.626000000,308.500000000,640.000000000,1.000000000
158.679010,23.702000000,308.500000000,640.000000000,1.000000000
159.162879,23.792000000,308.500000000,640.000000000,1.000000000
159.741329,23.879000000,308.500000000,640.000000000,1.000000000
160.377965,23.947000000,309.000000000,640.000000000,1.000000000
160.962079,24.025000000,308.500000000,640.000000000,1.000000000
161.607708,24.104000000,309.000000000,640.000000000,1.000000000
162.202030,24.162000000,309.000000000,640.000000000,1.000000000
162.866113,24.237000000,310.000000000,640.000000000,1.000000000
163.505190,24.318000000,310.000000000,640.000000000,1.000000000
164.083718,24.368000000,312.500000000,640.000000000,1.000000000
164.691535,24.436000000,312.500000000,640.000000000,1.000000000
165.230116,24.487000000,313.500000000,640.000000000,1.000000000
165.886778,24.568000000,313.000000000,640.000000000,1.000000000
166.387190,24.616000000,313.500000000,640.000000000,1.000000000
166.970191,24.672000000,327.000000000,640.000000000,1.000000000
167.589952,24.732000000,332.500000000,640.000000000,1.000000000
168.181087,24.809000000,356.000000000,640.000000000,1.000000000
168.646651,24.854000000,366.500000000,640.000000000,1.000000000
169.147365,24.909000000,373.000000000,640.000000000,1.000000000
169.710162,24.966000000,392.000000000,640.000000000,1.000000000
170.321372,25.045000000,397.500000000,640.000000000,1.000000000
170.905236,25.117000000,416.500000000,640.000000000,1.000000000
171.539722,25.174000000,426.000000000,640.000000000,1.000000000
172.029517,25.215000000,453.500000000,640.000000000,1.000000000
172.589783,25.262000000,458.000000000,640.000000000,1.000000000
173.217108,25.333000000,462.500000000,640.000000000,1.000000000
173.998373,25.413000000,464.500000000,640.000000000,1.000000000
174.569834,25.476000000,466.500000000,640.000000000,1.000000000
175.250032,25.539000000,469.500000000,640.000000000,1.000000000
175.829846,25.588000000,471.500000000,640.000000000,1.000000000
176.354502,25.646000000,469.500000000,640.000000000,1.000000000
176.904345,25.694000000,471.500000000,640.000000000,1.000000000
177.531654,25.759000000,468.500000000,640.000000000,1.000000000
178.136518,25.806000000,471.000000000,640.000000000,1.000000000
178.716935,25.863000000,469.000000000,640.000000000,1.000000000
179.391356,25.940000000,467.000000000,640.000000000,1.000000000
179.960218,26.011000000,468.500000000,640.000000000,1.000000000
180.614776,26.104000000,466.000000000,640.000000000,1.000000000
181.229979,26.187000000,465.500000000,640.000000000,1.000000000
181.916938,26.288000000,464.000000000,640.000000000,1.000000000
182.528243,26.366000000,462.000000000,640.000000000,1.000000000
183.101819,26.430000000,460.500000000,640.000000000,1.000000000
183.740043,26.472000000,457.500000000,640.000000000,1.000000000
184.340445,26.536000000,456.000000000,640.000000000,1.000000000
184.853823,26.573000000,455.500000000,640.000000000,1.000000000
185.446543,26.625000000,454.500000000,640.000000000,1.000000000
186.077482,26.690000000,453.500000000,640.000000000,1.000000000
186.661383,26.754000000,452.500000000,640.000000000,1.000000000
187.306394,26.831000000,449.500000000,640.000000000,1.000000000
187.845685,26.885000000,449.000000000,640.000000000,1.000000000
188.440362,26.950000000,445.000000000,640.000000000,1.000000000
